id,event_id,action,created_at,event_name
441,Chick Magnet & Nostaljazz & Slippery When Wet,open_event_card,2026-01-09 02:01:54.884393+00,
442,Chick Magnet & Nostaljazz & Slippery When Wet,show_price,2026-01-09 02:02:18.030799+00,
443,Lotus **FRIDAY 1/16**,open_event_card,2026-01-09 02:02:47.47235+00,
444,Lotus **FRIDAY 1/16**,show_price,2026-01-09 02:02:51.111427+00,
445,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**,open_event_card,2026-01-09 02:03:14.629218+00,
446,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**,show_price,2026-01-09 02:03:17.184903+00,
447,Jimkata w/ Barbara,open_event_card,2026-01-09 02:03:21.885461+00,
448,Jimkata w/ Barbara,show_price,2026-01-09 02:03:23.156118+00,
449,Jimkata w/ Barbara,external_link_click,2026-01-09 02:03:24.92889+00,
450,Lotus **FRIDAY 1/16**,open_event_card,2026-01-09 02:05:26.340469+00,
451,Lotus **FRIDAY 1/16**,show_price,2026-01-09 02:05:27.96292+00,
452,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**,open_event_card,2026-01-09 02:05:31.839978+00,
453,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**,show_price,2026-01-09 02:05:36.004711+00,
454,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs",open_event_card,2026-01-09 03:18:16.104579+00,
455,Chmura & Duffrey AT OGDEN THEATRE,open_event_card,2026-01-09 03:18:18.888938+00,
456,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz",open_event_card,2026-01-09 03:18:20.8888+00,
484,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-09 05:59:00+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
485,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-09 05:58:36.385646+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
486,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-09 05:58:36.392206+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
487,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,not_interested,2026-01-09 05:59:30.437866+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
488,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,open_event_card,2026-01-09 05:59:38.431775+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
489,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,show_price,2026-01-09 05:59:39.859542+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
490,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,external_link_click,2026-01-09 05:59:41.101438+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
491,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-09 05:59:50.394803+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
492,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-09 05:59:52.756962+00,Jimkata w/ Barbara
493,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 05:59:52.762581+00,Lotus **FRIDAY 1/16**
494,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-09 05:59:53.885242+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
495,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-09 05:59:53.889541+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
496,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-09 05:59:56.40707+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
497,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-09 05:59:56.413115+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
498,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-09 05:59:58.979391+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
499,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-09 06:00:36.931417+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
500,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-09 06:04:14.326888+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
501,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-09 06:04:14.464886+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
502,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-09 06:04:14.479706+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
503,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,open_event_card,2026-01-09 06:04:51.063572+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
504,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,open_event_card,2026-01-09 06:05:09.730197+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
505,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,show_price,2026-01-09 06:05:10.932695+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
506,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-09 06:07:33.473616+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
507,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 06:07:33.475028+00,Lotus **FRIDAY 1/16**
508,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-09 06:07:33.502548+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
509,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,open_event_card,2026-01-09 06:07:48.264135+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
510,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-09 06:14:07.512564+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
511,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-09 06:14:07.507962+00,Chmura & Duffrey AT OGDEN THEATRE
512,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-09 06:14:07.560462+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
513,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-09 06:14:17.542446+00,Chmura & Duffrey AT OGDEN THEATRE
514,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,external_link_click,2026-01-09 06:14:26.489659+00,Chmura & Duffrey AT OGDEN THEATRE
515,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,open_event_card,2026-01-09 06:14:51.035235+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
516,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,open_event_card,2026-01-09 08:43:16.497989+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
517,"Flamingosis w/ Blockhead, Pure Colors, Little Mac",open_event_card,2026-01-09 11:51:46.179471+00,
518,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-09 14:33:11.031788+00,"Miilk w/ Buzz Junior, Sweetboi"
519,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-09 14:33:11.179741+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
520,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-09 14:33:11.246771+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
521,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-09 14:33:24.178004+00,Jimkata w/ Barbara
522,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-09 14:33:24.196172+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
523,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,viewed,2026-01-09 14:33:24.194371+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
524,Jimkata w/ Barbara,open_event_card,2026-01-09 17:31:17.304447+00,
525,"Flamingosis w/ Blockhead, Pure Colors, Little Mac",open_event_card,2026-01-09 17:49:11.65113+00,
526,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-09 18:02:49.906914+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
527,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-09 18:02:49.905903+00,Chmura & Duffrey AT OGDEN THEATRE
528,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-09 18:02:49.906441+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
529,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 18:03:13.56317+00,Lotus **FRIDAY 1/16**
530,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-09 18:03:13.589047+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
531,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-09 18:03:13.591493+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
532,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-09 18:03:27.044138+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
533,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-09 18:03:27.067557+00,Chick Magnet & Nostaljazz & Slippery When Wet
534,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-09 18:03:27.069003+00,Lotus **SATURDAY 1/17**
535,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,open_event_card,2026-01-09 18:03:33.798379+00,Chick Magnet & Nostaljazz & Slippery When Wet
536,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,show_price,2026-01-09 18:03:40.435475+00,Chick Magnet & Nostaljazz & Slippery When Wet
537,"Flamingosis w/ Blockhead, Pure Colors, Little Mac",open_event_card,2026-01-09 18:04:02.277816+00,
538,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-09 18:05:14.180914+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
539,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-09 18:05:14.180782+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
540,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-09 18:05:14.180718+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
541,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-09 18:06:04.925916+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
542,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-09 18:06:04.93096+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
543,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-09 18:06:04.937774+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
544,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,not_interested,2026-01-09 18:06:15.928993+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
545,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,not_interested,2026-01-09 18:06:17.031213+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
546,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,not_interested,2026-01-09 18:06:18.252368+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
547,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-09 18:06:19.24981+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
548,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-09 18:06:19.273091+00,Chick Magnet & Nostaljazz & Slippery When Wet
549,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-09 18:06:19.275233+00,Chmura & Duffrey AT OGDEN THEATRE
550,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,open_event_card,2026-01-09 18:06:21.166169+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
551,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,show_price,2026-01-09 18:06:24.314504+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
552,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-09 18:06:39.388915+00,Chmura & Duffrey AT OGDEN THEATRE
553,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,not_interested,2026-01-09 18:09:51.433711+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
554,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,show_price,2026-01-09 18:09:53.516793+00,Chmura & Duffrey AT OGDEN THEATRE
555,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,external_link_click,2026-01-09 18:09:57.951429+00,Chmura & Duffrey AT OGDEN THEATRE
556,"Flamingosis w/ Blockhead, Pure Colors, Little Mac",external_link_click,2026-01-09 18:34:26.990831+00,
557,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-09 18:34:43.957929+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
558,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-09 18:34:44.050252+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
559,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-09 18:34:52.555732+00,Chick Magnet & Nostaljazz & Slippery When Wet
560,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-09 18:34:54.590322+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
561,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 18:34:54.587599+00,Lotus **FRIDAY 1/16**
562,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-09 18:34:54.685436+00,"Miilk w/ Buzz Junior, Sweetboi"
563,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 18:44:40.955001+00,Lotus **FRIDAY 1/16**
564,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-09 18:44:40.976228+00,"Miilk w/ Buzz Junior, Sweetboi"
565,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-09 18:44:40.988367+00,Lotus **SATURDAY 1/17**
566,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-09 21:06:05.046887+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
567,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-09 21:06:05.183502+00,Lotus **FRIDAY 1/16**
568,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-09 21:06:05.211639+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
569,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,not_interested,2026-01-09 21:13:10.18375+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
570,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,not_interested,2026-01-09 21:13:11.603382+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
571,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,not_interested,2026-01-09 21:13:12.660824+00,Lotus **FRIDAY 1/16**
572,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-10 01:04:09.426907+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
573,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-10 01:04:09.426882+00,STS9
574,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 01:04:09.426998+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
575,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 02:20:12.726621+00,Jimkata w/ Barbara
576,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 02:20:12.795696+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
577,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-10 02:20:12.905585+00,"Miilk w/ Buzz Junior, Sweetboi"
578,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,open_event_card,2026-01-10 02:20:26.552807+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
579,jimkata-w-barbara-cervantes-other-side-2026-01-22,open_event_card,2026-01-10 02:20:59.87143+00,Jimkata w/ Barbara
580,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-10 02:21:01.999204+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
581,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-10 02:21:02.087156+00,Mr. Specific & Big Shrimp w/ MoonRadish
582,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-10 02:21:02.136161+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
583,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,open_event_card,2026-01-10 02:21:12.918356+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
584,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,open_event_card,2026-01-10 02:21:27.413383+00,Mr. Specific & Big Shrimp w/ MoonRadish
585,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,not_interested,2026-01-10 02:21:34.941429+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
586,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-10 02:27:35.332656+00,Lotus **FRIDAY 1/16**
587,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-10 02:27:35.397866+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
588,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-10 02:27:35.489255+00,Matteo Mancuso
589,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,open_event_card,2026-01-10 02:27:40.718739+00,Lotus **FRIDAY 1/16**
590,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 02:29:18.041425+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
591,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-10 02:29:18.055778+00,Chmura & Duffrey AT OGDEN THEATRE
592,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-10 02:29:18.156003+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
593,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-10 02:30:47.626439+00,Chmura & Duffrey AT OGDEN THEATRE
594,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-10 02:32:40.519196+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
595,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-10 02:32:40.53988+00,STS9
596,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-10 02:32:40.538272+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
597,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-10 02:33:06.004882+00,Chmura & Duffrey AT OGDEN THEATRE
598,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-10 02:33:06.016758+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
599,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-10 02:33:09.889119+00,Lotus **SATURDAY 1/17**
